Gene.symbol	Gene.ID	adj.P.Val	logFC
NBR2///NBR2	10230///10230	0.353687369532074	-0.36567073027778
ZNF329	79673	0.353813559752965	0.390844004833332
FAM13C	220965	0.353897453896525	0.204203603111112
MIR181A1	406995	0.353900901241402	0.412698882555556
		0.353959793333351	0.441114816666663
ZNF616	90317	0.353970341806941	0.491496798555556
MIR7-2	407044	0.353970962090861	-0.197832692055555
ZCCHC12	170261	0.354022132563116	0.362116612444444
SLC39A7	7922	0.354040225018283	0.385154482500001
HYDIN	54768	0.354096353034238	-0.138856607944443
		0.354128436165977	0.407060348333333
		0.354225891743933	0.192313809722222
		0.354497866070431	0.146071148944444
AFF3	3899	0.354589952586394	0.802115463277778
CYB5D2	124936	0.354589952586394	-0.368129097555556
CFAP161	161502	0.354640957009906	0.36380847938889
		0.354944893029349	0.439161285888891
		0.354944893029349	0.140520271555555
GPI///GPI	2821///2821	0.354990551804862	0.346254827777777
NR2E3	10002	0.35500971161635	-0.189172431333334
MIR296	407022	0.355180010516946	0.562580030222223
PLCD3	113026	0.355180010516946	-0.236856608055556
ACTR2	10097	0.355180010516946	-0.309540496111111
		0.355182994907602	0.275438623333334
		0.355262725754996	-0.565863234666667
		0.3553173597538	-0.726396699333337
C20orf96	140680	0.355320089138858	0.606242946055554
NENF	29937	0.355349723904706	0.26720042266667
		0.355349723904706	-0.251284250277777
BAALC-AS2	157556	0.355475686171955	0.231119559944446
GHITM	27069	0.355490999190981	-0.20338989811111
DEFA4	1669	0.355539916151813	0.900369287333334
CKAP2	26586	0.355539916151813	0.402582810833332
GOLGA6C///LOC645752///GOLGA6A///GOLGA6B	653641///645752///342096///55889	0.355747158463275	-0.358550025888889
SNORD15B	114599	0.355747158463275	0.499310945888888
CA2	760	0.355932759187487	1.18551533588889
SLC25A20	788	0.355988929552291	-0.368967138777779
RREB1	6239	0.356195329187419	0.247812355499999
		0.356201631427316	0.408720132888889
OR52N2	390077	0.356263809107375	-0.34764852938889
GPRIN1	114787	0.356263809107375	-0.373832121722224
TMOD4	29765	0.356263809107375	-0.26828441388889
		0.356304346277642	-0.122333403944445
		0.356304346277642	-0.1857376855
		0.356321994846256	-0.220093388611112
GABRB2	2561	0.356368301446961	0.235087382777779
CACNA1C	775	0.35648601019126	-0.238068170444447
		0.356494337888361	0.236544651444444
		0.356494337888361	-0.135186608611112
SUSD1	64420	0.356494337888361	-0.311023762555553
ABCG2	9429	0.356506911942101	0.582262188277778
SPDYE7P	441251	0.356506911942101	-0.587682268111111
		0.356506911942101	-0.485179768722223
		0.356506911942101	0.633741294166663
INSR	3643	0.356506911942101	-0.485233185222223
C12orf65	91574	0.356506911942101	0.417727253777779
WBSCR22	114049	0.356593401543598	0.247019958500001
		0.356593401543598	-0.788951081611112
P2RY10	27334	0.356593401543598	0.601994248555554
		0.356613439655315	-0.443056830000001
		0.356621054928713	-0.318585715555558
PYHIN1	149628	0.356731794473494	0.486360159111112
		0.356736337825431	0.237693345277775
		0.356907943403307	0.600072428833331
LINC01561	404216	0.356950006632545	-0.208879586000001
		0.356950006632545	0.397850381388889
LOC338797	338797	0.356950006632545	-0.244128760944444
		0.357001294400928	0.525029695666667
		0.35706811825197	0.881934016722222
PFDN5	5204	0.357096765249654	-0.361379869277782
RNF25	64320	0.357096765249654	-0.268822254166668
		0.357121942709133	0.956435425666666
UGT2B10	7365	0.357180220283257	0.204639594111111
OR5W2	390148	0.357180220283257	-0.155131582611111
EEF1D	1936	0.357280667906855	0.254411364944447
IFI27L2	83982	0.357352026773308	-0.318434566777779
		0.357370806574194	0.186371408611111
		0.357468797034832	0.192131647944444
		0.357591670134178	0.245764538944445
SPAG11A///SPAG11B	653423///10407	0.357591670134178	-0.178886643277778
		0.357591670134178	0.127833553555555
MIR323A	442897	0.357591670134178	0.162210311111111
KIAA1755	85449	0.357591670134178	-0.188569852611111
TRERF1	55809	0.357891152228124	-0.370047085277777
SLC7A11	23657	0.357976019888281	0.853406132166667
		0.358003615014238	-0.182695223388888
		0.358036868329688	0.334585448555555
ANXA8L1///ANXA8	728113///653145	0.358036868329688	0.292593333111109
		0.358061449970232	0.390276213888888
		0.358065670133902	0.203178597722225
		0.358073271229672	0.173601619555555
		0.358073271229672	0.48667027222222
		0.358073271229672	-0.372577129277778
C7orf69	80099	0.358391958666202	-0.151759009111111
		0.358391958666202	-0.349443009000001
OR56A5	390084	0.358391958666202	-0.160963632222222
NRROS	375387	0.358462653056704	-0.447224713555556
		0.358492545617731	0.484072052944443
SYNDIG1	79953	0.35860281998992	-0.210763332000002
CCDC178	374864	0.358853555202655	0.137233853388889
EDA2R	60401	0.359188941347694	0.57302794638889
HLA-DQA2///HLA-DQA1	3118///3117	0.359188941347694	-1.36673592822223
		0.359188941347694	0.365801661166667
DST	667	0.359188941347694	-0.87184457488889
HSFX1///HSFX2	100506164///100130086	0.359326725726138	-0.168272285722221
CCDC124	115098	0.359330693477853	-0.317490097833334
PRB4	5545	0.359382011861738	0.234282614944445
		0.35942827054315	-0.603646236944446
ABCB8	11194	0.35942827054315	-0.269966740999999
		0.359491368478483	0.30434221288889
		0.359557626304337	0.508798332500001
ZNF157	7712	0.359621983811809	0.186410076222223
BAIAP2L1	55971	0.359719956126253	0.283672233388889
		0.359724146328062	0.588183049611112
TGFBR3	7049	0.359724146328062	0.415842407722221
SUMO4///SUMO2	387082///6613	0.359724146328062	-0.382272610388892
PPTC7	160760	0.359724146328062	-0.268844401111107
JMJD8	339123	0.359724146328062	-0.31253590838889
		0.359724146328062	-0.454013663555554
LINC00173	100287569	0.359724624704021	-0.368359394722222
THBS4	7060	0.359724624704021	0.544179166333333
KCNB1	3745	0.359764640322552	-0.216487985777775
DYNLL1	8655	0.359764640322552	-0.354222877277776
		0.359947719429289	-0.236157758444447
CR2	1380	0.359947719429289	0.201909239833333
		0.359947719429289	-0.243525431444445
		0.359947719429289	0.265748692222223
		0.359964073802718	-0.497009972833334
GIPC1	10755	0.360220379673939	0.302635239111112
RSL1D1	26156	0.360225505897072	-0.33475743977778
PCLO	27445	0.360290691556503	-0.128630791
		0.360290691556503	-0.422098311833331
TMEM87B	84910	0.360387278364855	-0.369724058888888
MIR137///MIR137HG	406928///400765	0.360387278364855	-0.186065038833333
JKAMP	51528	0.360387278364855	-0.270033487222221
OGFRP1	388906	0.360387278364855	0.149445084222222
		0.360436465934863	-0.157607357333333
RAPGEF3	10411	0.360436465934863	-0.167450318666665
EGLN3	112399	0.360472345704858	0.35547813938889
		0.360491840652231	0.529709020444443
		0.360492002516968	0.224455261166664
APP	351	0.360559983283772	-1.36018011266667
ZDHHC17	23390	0.360584070813263	0.29253363688889
		0.360664714888502	-0.147590465333333
PIGT	51604	0.360813333761728	-0.520103091499999
LOC100128653	100128653	0.360813333761728	-0.2232653875
QPCTL	54814	0.360837981484237	0.272287806833334
SSX8	280659	0.360837981484237	-0.344683307666668
APOB	338	0.360968791118816	-0.154905104222221
ATXN7	6314	0.361123834436481	-0.259890680611111
LINC00518	221718	0.361123834436481	-0.159694976777777
		0.361123834436481	-0.239408777499999
		0.361143853111311	-0.21125008238889
PDSS1	23590	0.361353156306371	-0.376886161166667
EIF3F	8665	0.361656266960971	-0.379145143333332
TOMM40	10452	0.361656266960971	0.234696182555553
		0.361682432508408	0.278777346333333
RNU6ATAC	100151684	0.3618366179358	-0.353714826999999
		0.3618366179358	0.267001469277777
LOC102725104///ANKRD20A12P///ANKRD20A8P	102725104///100874392///729171	0.361838436426406	0.776364579444445
CFL2	1073	0.361838436426406	0.564532376499999
TSC22D3	1831	0.361838436426406	-0.503359164166669
MIR323B	574410	0.361886259851737	-0.339172188055556
SPTB	6710	0.361886259851737	0.761208165
USP2	9099	0.361886259851737	0.232369307055553
		0.36194447301283	0.400644956833331
C10orf99	387695	0.361985656030636	0.185066456166667
PACSIN3	29763	0.362022821484305	-0.255005146611113
UNC13C///UNC13C	440279///440279	0.362022821484305	-0.185610245166666
LINC00905	148231	0.362022821484305	-0.300249883055556
		0.362022821484305	0.247620310611111
NR2F2	7026	0.362037928154038	0.262791515833334
NUP50	10762	0.362037928154038	-0.326667258777779
SYP	6855	0.362037928154038	0.201253322611112
		0.362136737931413	0.30710194555555
COX8C	341947	0.362136737931413	-0.215124578777779
TRIM51	84767	0.362136737931413	-0.185927857055554
SEC23A	10484	0.362139124097123	-0.226776360000001
		0.362153260289591	-0.2820408955
ANO10	55129	0.362247924461448	-0.306041262055554
TRAPPC6B	122553	0.362255473727102	0.292646413277778
ERVK-19///ERVK-9///ERVK-6///ERVK-4	100862685///100616102///64006///60359	0.362346136669925	0.207861874666666
		0.362346136669925	-0.329795657055554
		0.362417211876165	0.177417760444445
		0.362475674254427	-0.169940532222222
PPP1R8	5511	0.36254224639121	0.259146133611112
GML	2765	0.362619028285835	0.166682414611111
NRAP	4892	0.362693927914026	-0.171255379722222
		0.362693927914026	-0.251489106166666
FAM167A-AS1	83656	0.362693927914026	-0.320395532722223
SUDS3	64426	0.362693927914026	0.328628703333331
BTBD2	55643	0.362774696930019	-0.358165001888889
ELFN1	392617	0.3630773437832	-0.276139910833333
KHDRBS3	10656	0.363224517115691	0.487004636777777
		0.363224517115691	-0.2390028615
PRR5-ARHGAP8///PRR5///ARHGAP8	553158///55615///23779	0.363255630917638	0.329169828666668
CD27	939	0.363255630917638	0.313448159888887
ALKBH4	54784	0.363271785770939	-0.221520361388887
GPM6B	2824	0.363271857098178	0.705882784444445
TIMM9	26520	0.363406692015785	-0.485118742666667
NUP210	23225	0.363406692015785	0.408516750277778
		0.363406692015785	-0.457308264333337
VAPA	9218	0.363406692015785	-0.298808259500001
TRIM16	10626	0.363406692015785	0.796290954666667
		0.363410174042825	0.210375325444445
GRM5	2915	0.363430296443384	-0.23014479488889
ZNF746	155061	0.36370937492416	-0.272344798499999
PLET1	349633	0.36370937492416	-0.248422472222221
PLPP3	8613	0.363739817088551	0.369546126055556
		0.363739817088551	0.383675030166667
		0.363739817088551	-0.480542578111111
FGL1	2267	0.363739817088551	-0.124892642611112
KCTD2	23510	0.363739817088551	-0.235932277333335
CNNM1	26507	0.363739817088551	0.381516152222223
SFTPD	6441	0.363884632748322	-0.194031000888888
		0.363903993829142	-0.220576339
GLIS3-AS1	84850	0.363903993829142	-0.246669769
C22orf42	150297	0.363952443830303	-0.275705939666667
RPSAP58	388524	0.364081383337032	0.384607718666668
		0.364247586786365	-0.293073542000002
		0.364247586786365	-0.239270745277779
OVCH2	341277	0.364247586786365	-0.150462313388889
CYYR1	116159	0.364346867298712	0.747575024833332
OTX1	5013	0.364355736555911	0.403643262499998
EFNB3	1949	0.364406023237847	-0.275994576333333
FAHD1	81889	0.364429172435529	-0.39406387138889
RBFOX3	146713	0.364429172435529	-0.330604424944445
BCRP2///BCR	400892///613	0.364445328463657	0.291378115944443
CASZ1	54897	0.364477083240433	0.260328708666667
MIR142	406934	0.364477083240433	-0.640817174555558
UPRT	139596	0.36449115454514	-0.273506974611113
		0.36449115454514	0.207010113888888
		0.364661496529615	0.263231912777777
		0.364661496529615	-0.341443713888889
		0.364773008149687	-0.439353918388891
		0.364773008149687	0.204053440611111
		0.364773008149687	0.396067621
HHAT	55733	0.364801876373538	0.424789401611113
FAM120AOS	158293	0.364874671640632	-0.287013058111113
		0.364874671640632	-0.196635361722223
		0.364884306368434	-0.150146055222222
SPDYE3	441272	0.364885210298319	0.277464628777778
GADL1	339896	0.36489263807419	0.172397321722222
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P1-DHX40P1///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	102724862///102723859///101060389///101060376///101060351///101060321///729877///729873///653645///440452///414060///414059///84218	0.364959252966674	-0.417780086333333
PRCC	5546	0.364959252966674	0.199009532611113
TRPC5	7224	0.364959252966674	-0.148423596333333
		0.364962971029688	-0.792167107722221
		0.36507020034001	-0.651400720055559
TTC9C	283237	0.36507020034001	-0.339755946222224
		0.365105300860366	-0.150983355777777
		0.36514055979421	-0.347193407944445
SBDS	51119	0.365151802544198	-0.404965762277781
C2orf88	84281	0.365209574404235	0.341345455722222
ABRA	137735	0.365378713013794	-0.247141383444445
ARVCF	421	0.36548211454251	-0.290474084055557
SLC3A2	6520	0.365485566361701	-0.235356276555557
		0.365485566361701	0.730197102666668
MAP7D1	55700	0.365485566361701	-0.276129820611112
TMED9	54732	0.365507261180728	0.329335424499998
UNC50	25972	0.365587935192692	-0.275248094277776
		0.365587935192692	-0.560453839111113
RENBP	5973	0.365622168529759	-0.498820078888889
		0.365622168529759	-0.265278108944444
RIMKLA	284716	0.365622168529759	0.243265221722221
		0.365672510471078	-0.504554333666667
TMC2	117532	0.365749528475359	0.166224533444444
		0.365749568945371	0.334970442888888
EZR///ROS1	7430///6098	0.365777117151537	0.432527231555552
		0.36578535627701	0.112352196444445
SCD	6319	0.3659345502001	0.660510917166668
C22orf34	348645	0.3659345502001	0.321085152333332
MARC2///MARC2	54996///54996	0.3659345502001	0.696183870111111
RUNX3	864	0.3659345502001	-0.448406766111113
GPR149	344758	0.3659345502001	0.291974315888887
KTN1	3895	0.3659345502001	0.270207570444445
HCN2	610	0.36593966721611	-0.298488983111111
		0.366068696616549	0.467405488277776
COL4A3	1285	0.366070434063787	-0.178321962111109
		0.366165158152286	0.263838446388889
		0.366391055706391	0.143762917833334
GLRX2	51022	0.366424358856026	-0.191223186055557
TEX19	400629	0.366484322054574	0.221669740722222
		0.366488214656505	-0.283052521000001
MKNK1	8569	0.366585167578329	-0.271037723222223
FGF16	8823	0.366643553751967	0.247923340055556
OXSM	54995	0.366657419701864	0.418071303888889
		0.366672040285304	0.231272379777779
ALDH16A1	126133	0.366717786713119	-0.194229230444445
SLC6A4	6532	0.366755279791633	-0.160571582944444
		0.366804112431217	-0.341422414555555
		0.36683028805358	0.460915819444445
		0.36683028805358	0.175409525277777
SLCO2A1	6578	0.366965105320972	-0.209719408722224
WNT16	51384	0.366965105320972	-0.231680036555556
MAGT1	84061	0.367028056656239	0.520067324888891
		0.367193507915062	0.377387392277777
SLC12A6	9990	0.36721721268422	-0.282013008444444
GLRA2	2742	0.367258156976098	-0.172124039777778
		0.367258156976098	0.263930022555556
HERC4	26091	0.367258156976098	0.365346828944444
NPY2R	4887	0.367418256113555	-0.25417660011111
		0.367485614316646	-0.533130732333334
MCCC2	64087	0.367500680324134	0.252814787777775
ZNF791	163049	0.367526517785922	-0.328551084555556
FAU	2197	0.367526517785922	0.221219370055557
STKLD1	169436	0.367584908859278	-0.251742983222223
MPC1L	347411	0.367606875214772	-0.268463363222224
		0.367658389275824	-0.416164237333335
BEX5	340542	0.367724524740899	0.234246908777778
		0.367724524740899	0.400444824111112
LIFR	3977	0.367724524740899	0.646580716277777
ATE1	11101	0.367732674599011	0.207528180777778
MPP5	64398	0.367732674599011	0.436092852833334
RNASE10	338879	0.367732674599011	0.159091749388888
		0.367732674599011	0.182883243500001
CEP112	201134	0.367732674599011	0.311925849222221
		0.367788901770815	0.490463882555555
		0.367811430870266	0.111920549
		0.367835247920853	-0.457116074888889
LYG2	254773	0.367835247920853	-0.161646271722222
CLIC1	1192	0.367890793286856	0.666944348722222
RNF34	80196	0.367906579493573	0.377894784111114
		0.367915430158198	0.26886934688889
		0.368101966545965	0.390721985888891
IFT46	56912	0.368167096070434	0.462576125833333
		0.368206894696221	-0.261266042222224
FAM106CP///FAM106A	100129396///80039	0.36823546818171	-0.671053915555555
VWA3A	146177	0.368315316507669	-0.162704873166667
		0.368315316507669	0.218121762888889
		0.368381249506526	-0.232549643333336
SCN1B	6324	0.368381249506526	-0.228945116277778
EPAS1	2034	0.368381249506526	-0.410201940833334
ATF4	468	0.368391611362072	0.312922909000001
HNRNPA1L2	144983	0.368391611362072	0.500657923499999
		0.368443526780381	-0.414877674555555
		0.368443526780381	-0.555126888222224
ZNF697	90874	0.368472424450247	-0.293934240833333
IGSF9B	22997	0.368472424450247	-0.234214039611111
BCKDHA	593	0.368558369552118	-0.29515240022222
FUK	197258	0.368570205433132	-0.192954061500004
MEAF6	64769	0.368595658955251	-0.351684466555555
ZNF583	147949	0.368623004063456	-0.480035355333334
ZNF45	7596	0.368623004063456	0.338560209055556
SYT14P1	401135	0.368656691729271	0.170440996055555
LINC00998	401397	0.368656691729271	0.299159821
TRAPPC6A	79090	0.368662374411614	0.286298992166666
SMARCB1	6598	0.368949294856988	0.233118978055556
		0.36896067712559	0.369118085388888
HYDIN2///HYDIN	100288805///54768	0.368987089095068	-0.147338948500001
TOB1	10140	0.369054378364489	-0.623039372333333
PQBP1	10084	0.369061491686511	0.338163669166666
MUC2	4583	0.369065814461896	-0.185226416055555
		0.369071812717065	0.309487237777775
MYO15B	80022	0.369071812717065	0.304799645944445
MIR31HG	554202	0.369071812717065	0.173569909722222
SLC1A4	6509	0.369071812717065	0.492095923222221
PJA2	9867	0.369090706190555	0.417240176555554
		0.369114886279329	0.1018087145
ZNF415	55786	0.369180742227965	0.491629456166669
BRD4	23476	0.369180742227965	-0.29631683388889
GH2	2689	0.369183190233458	-0.156259748611111
VIT	5212	0.369183190233458	-0.206033829166667
		0.369245269099187	-0.113469978555555
C1QTNF2	114898	0.369281465964762	0.200083194000001
POLB	5423	0.369293107363271	-0.370750810500001
CCDC115	84317	0.369307122017282	-0.183219115722221
